time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
50.83333598,0.00752489,0.00807502,0.00000408,36218.00000000,0.01544394,0.000000,0.000000
50.85000265,0.00767590,0.00823944,0.00000335,37689.00000000,0.01447138,0.000000,0.000000
50.86666932,0.00778984,0.00658393,0.00000232,39306.00000000,0.01303131,0.000000,0.000000
50.88333599,0.00788366,0.00569985,0.00000286,40786.00000000,0.01229324,0.000000,0.000000
50.90000266,0.00793033,0.00354558,0.00000405,42466.00000000,0.01017042,0.000000,0.000000
50.91666932,0.00822396,0.01430739,0.00000309,44272.00000000,0.02261167,0.000000,0.000000
50.93333599,0.00827821,0.00537269,0.00000360,46459.00000000,0.01099078,0.000000,0.000000
50.95000266,0.00835127,0.00625511,0.00000264,48218.00000000,0.01207718,0.000000,0.000000
50.96666932,0.00848895,0.00810012,0.00000310,49803.00000000,0.01564857,0.000000,0.000000
50.98333599,0.00858311,0.00790386,0.00000212,51222.00000000,0.01357375,0.000000,0.000000
51.00000266,0.00863850,0.00572075,0.00000359,52767.00000000,0.01162932,0.000000,0.000000
51.01666933,0.00876866,0.01093990,0.00000214,54515.00000000,0.01592767,0.000000,0.000000
51.03333600,0.00873073,0.00284637,0.00000175,56818.00000000,0.00660670,0.000000,0.000000
51.05000266,0.00883902,0.01017811,0.00000244,58490.00000000,0.01501147,0.000000,0.000000
51.06666933,0.00883238,0.00301443,0.00000200,59915.00000000,0.00844712,0.000000,0.000000
51.08333600,0.00885396,0.00289325,0.00000359,61465.00000000,0.01012713,0.000000,0.000000
51.10000266,0.00890625,0.00606615,0.00000392,63035.00000000,0.01204368,0.000000,0.000000
51.11666933,0.00901944,0.00843174,0.00000280,64756.00000000,0.01592394,0.000000,0.000000
51.13333600,0.00903798,0.00512521,0.00000269,67184.00000000,0.01018723,0.000000,0.000000
51.15000267,0.00910701,0.00804068,0.00000281,68941.00000000,0.01345645,0.000000,0.000000
51.16666934,0.00916006,0.00462125,0.00000264,70639.00000000,0.01255486,0.000000,0.000000
51.18333600,0.00918518,0.00421114,0.00000295,72438.00000000,0.01081843,0.000000,0.000000
51.20000267,0.00923249,0.00519135,0.00000440,74372.00000000,0.01235455,0.000000,0.000000
51.21666934,0.00935217,0.00657492,0.00000409,76234.00000000,0.01737096,0.000000,0.000000
51.23333600,0.00950143,0.00754061,0.00000677,78958.00000000,0.01965077,0.000000,0.000000
51.25000267,0.00954805,0.00683972,0.00000296,80806.00000000,0.01276531,0.000000,0.000000
51.26666934,0.00960290,0.00458961,0.00000438,81894.00000000,0.01344212,0.000000,0.000000
51.28333601,0.00975557,0.00913825,0.00000444,83799.00000000,0.02059500,0.000000,0.000000
51.30000268,0.00973029,0.00311820,0.00000298,84256.00000000,0.00790993,0.000000,0.000000
51.31666934,0.00975482,0.00466596,0.00000303,86004.00000000,0.01154556,0.000000,0.000000
51.33333601,0.00997983,0.00873564,0.00000742,88715.00000000,0.02663090,0.000000,0.000000
51.35000268,0.01012348,0.00312603,0.00001147,90153.00000000,0.02089736,0.000000,0.000000
51.36666935,0.01016888,0.00418423,0.00000443,91992.00000000,0.01361942,0.000000,0.000000
51.38333601,0.01030818,0.00379926,0.00001015,93521.00000000,0.02103410,0.000000,0.000000
51.40000268,0.01045050,0.00530972,0.00000961,94950.00000000,0.02155119,0.000000,0.000000
51.41666935,0.01074069,0.00668233,0.00000793,96213.00000000,0.03366615,0.000000,0.000000
51.43333602,0.01080785,0.00445215,0.00000736,98042.00000000,0.01618004,0.000000,0.000000
51.45000268,0.01083742,0.00629151,0.00000464,99593.00000000,0.01323256,0.000000,0.000000
51.46666935,0.01087448,0.00538966,0.00000374,101076.00000000,0.01391352,0.000000,0.000000
51.48333602,0.01090655,0.00551018,0.00000381,103062.00000000,0.01356861,0.000000,0.000000
51.50000269,0.01094398,0.00506559,0.00000605,105065.00000000,0.01408833,0.000000,0.000000
51.51666935,0.01108117,0.00855431,0.00000590,106883.00000000,0.02274199,0.000000,0.000000
51.53333602,0.01108150,0.00497048,0.00000360,109467.00000000,0.01110998,0.000000,0.000000
51.55000269,0.01107723,0.00489740,0.00000357,111206.00000000,0.01070583,0.000000,0.000000
51.56666936,0.01113296,0.00713162,0.00000350,112999.00000000,0.01603669,0.000000,0.000000
51.58333602,0.01131008,0.01879568,0.00000385,115148.00000000,0.02707456,0.000000,0.000000
51.60000269,0.01131998,0.00422132,0.00000561,116231.00000000,0.01221032,0.000000,0.000000
51.61666936,0.01141841,0.00863742,0.00000625,118152.00000000,0.02037553,0.000000,0.000000
51.63333603,0.01151220,0.00544229,0.00001211,120829.00000000,0.02014124,0.000000,0.000000
51.65000269,0.01169783,0.00606894,0.00001701,122565.00000000,0.02896159,0.000000,0.000000
51.66666936,0.01173801,0.00466344,0.00000513,123634.00000000,0.01551513,0.000000,0.000000
51.68333603,0.01170051,0.00277960,0.00000237,124247.00000000,0.00813802,0.000000,0.000000
51.70000270,0.01165913,0.00421827,0.00000167,125722.00000000,0.00768602,0.000000,0.000000
51.71666936,0.01195937,0.01039182,0.00001063,127553.00000000,0.04108325,0.000000,0.000000
51.73333603,0.01204668,0.00694729,0.00000883,130136.00000000,0.02060260,0.000000,0.000000
51.75000270,0.01204777,0.00434479,0.00000433,131396.00000000,0.01215567,0.000000,0.000000
51.76666937,0.01210021,0.00641172,0.00000453,133284.00000000,0.01734422,0.000000,0.000000
51.78333603,0.01215601,0.00689749,0.00000482,135406.00000000,0.01779186,0.000000,0.000000
51.80000270,0.01218592,0.00668051,0.00000534,137106.00000000,0.01523683,0.000000,0.000000
51.81666937,0.01219070,0.00659511,0.00000226,138241.00000000,0.01268271,0.000000,0.000000
51.83333604,0.01216187,0.00353212,0.00000348,140924.00000000,0.00916396,0.000000,0.000000
51.85000270,0.01213536,0.00387843,0.00000321,142607.00000000,0.00935145,0.000000,0.000000
51.86666937,0.01227525,0.01731663,0.00000384,144258.00000000,0.02710336,0.000000,0.000000
51.88333604,0.01231168,0.00655590,0.00000372,146294.00000000,0.01620985,0.000000,0.000000
51.90000271,0.01233093,0.00503269,0.00000593,148561.00000000,0.01441049,0.000000,0.000000
51.91666937,0.01237938,0.00878807,0.00000383,150497.00000000,0.01766002,0.000000,0.000000
51.93333604,0.01255032,0.00615799,0.00001784,153180.00000000,0.03135381,0.000000,0.000000
51.95000271,0.01263978,0.00613290,0.00001082,154918.00000000,0.02257001,0.000000,0.000000
51.96666938,0.01273083,0.00337044,0.00001266,156146.00000000,0.02292808,0.000000,0.000000
51.98333604,0.01270205,0.00369252,0.00000254,156416.00000000,0.00945028,0.000000,0.000000
52.00000271,0.01266555,0.00491844,0.00000185,157741.00000000,0.00850431,0.000000,0.000000
52.01666938,0.01281842,0.00783370,0.00001187,159623.00000000,0.03039908,0.000000,0.000000
52.03333605,0.01291098,0.00545405,0.00001119,161937.00000000,0.02364787,0.000000,0.000000
52.05000271,0.01288166,0.00263998,0.00000418,163332.00000000,0.00945048,0.000000,0.000000
52.06666938,0.01287450,0.00472476,0.00000346,165202.00000000,0.01202952,0.000000,0.000000
52.08333605,0.01285560,0.00465737,0.00000296,167441.00000000,0.01060656,0.000000,0.000000
52.10000272,0.01285362,0.00379648,0.00000631,169730.00000000,0.01261580,0.000000,0.000000
52.11666939,0.01283898,0.00666128,0.00000206,171560.00000000,0.01106845,0.000000,0.000000
52.13333605,0.01282582,0.00335768,0.00000582,174325.00000000,0.01121930,0.000000,0.000000
52.15000272,0.01278084,0.00274856,0.00000329,176114.00000000,0.00724830,0.000000,0.000000
52.16666939,0.01279511,0.00622127,0.00000368,177880.00000000,0.01456462,0.000000,0.000000
52.18333605,0.01286523,0.00783561,0.00000644,180573.00000000,0.02163068,0.000000,0.000000
52.20000272,0.01284815,0.00392223,0.00000439,183090.00000000,0.01069559,0.000000,0.000000
52.21666939,0.01288869,0.00580443,0.00000674,184955.00000000,0.01803842,0.000000,0.000000
52.23333606,0.01299048,0.00290831,0.00002106,187620.00000000,0.02601954,0.000000,0.000000
52.25000273,0.01296741,0.00435573,0.00000419,189217.00000000,0.00999079,0.000000,0.000000
52.26666939,0.01307876,0.00508613,0.00001889,190973.00000000,0.02755493,0.000000,0.000000
52.28333606,0.01332360,0.02177422,0.00001982,192614.00000000,0.04539761,0.000000,0.000000
52.30000273,0.01343062,0.00276752,0.00001082,193539.00000000,0.02755697,0.000000,0.000000
52.31666939,0.01346306,0.00575907,0.00000573,195392.00000000,0.01777795,0.000000,0.000000
52.33333606,0.01399862,0.00604735,0.00005786,198100.00000000,0.08576353,0.000000,0.000000
52.35000273,0.01401493,0.00294211,0.00000876,196298.00000000,0.01621682,0.000000,0.000000
52.36666940,0.01400722,0.00320385,0.00000465,197642.00000000,0.01295804,0.000000,0.000000
52.38333607,0.01400199,0.00339553,0.00000411,199678.00000000,0.01328509,0.000000,0.000000
52.40000273,0.01398750,0.00358754,0.00000524,202093.00000000,0.01198800,0.000000,0.000000
52.41666940,0.01396495,0.00525823,0.00000242,203930.00000000,0.01083124,0.000000,0.000000
52.43333607,0.01394881,0.00346562,0.00000535,206547.00000000,0.01168849,0.000000,0.000000
52.45000273,0.01393211,0.00379232,0.00000483,208410.00000000,0.01157773,0.000000,0.000000
52.46666940,0.01395439,0.00825564,0.00000313,210232.00000000,0.01711760,0.000000,0.000000
52.48333607,0.01400277,0.00831379,0.00000518,213063.00000000,0.02092106,0.000000,0.000000
52.50000274,0.01398363,0.00347652,0.00000415,215910.00000000,0.01122808,0.000000,0.000000
52.51666941,0.01401741,0.00617278,0.00000480,217765.00000000,0.01891608,0.000000,0.000000
52.53333607,0.01417974,0.01121604,0.00002008,220458.00000000,0.03787970,0.000000,0.000000
52.55000274,0.01424420,0.00373989,0.00000800,221766.00000000,0.02372015,0.000000,0.000000
52.56666941,0.01436916,0.00619227,0.00001295,223580.00000000,0.03286271,0.000000,0.000000
52.58333608,0.01435424,0.00443479,0.00000323,222424.00000000,0.01213156,0.000000,0.000000
52.60000274,0.01430089,0.00323829,0.00000123,223532.00000000,0.00629740,0.000000,0.000000
52.61666941,0.01436474,0.00750553,0.00000828,225428.00000000,0.02400731,0.000000,0.000000
52.63333608,0.01439281,0.00301449,0.00001030,227928.00000000,0.01865916,0.000000,0.000000
52.65000275,0.01438030,0.00355614,0.00000564,229711.00000000,0.01246546,0.000000,0.000000
52.66666941,0.01518283,0.04197709,0.00000640,231578.00000000,0.13877345,0.000000,0.000000
52.68333608,0.01532678,0.00277246,0.00003039,240758.00000000,0.03763888,0.000000,0.000000
52.70000275,0.01532037,0.00422849,0.00000574,242489.00000000,0.01432016,0.000000,0.000000
52.71666942,0.01534781,0.00531968,0.00000571,244315.00000000,0.01965552,0.000000,0.000000
52.73333608,0.01546402,0.00544999,0.00001886,247012.00000000,0.03382515,0.000000,0.000000
52.75000275,0.01550258,0.00609328,0.00000938,248783.00000000,0.02163335,0.000000,0.000000
52.76666942,0.01548881,0.00426191,0.00000599,250611.00000000,0.01328541,0.000000,0.000000
52.78333609,0.01554171,0.00919624,0.00001026,252329.00000000,0.02405951,0.000000,0.000000
52.80000275,0.01560333,0.01566374,0.00000600,253121.00000000,0.02558554,0.000000,0.000000
52.81666942,0.01560725,0.00837111,0.00000326,254017.00000000,0.01624556,0.000000,0.000000
52.83333609,0.01559647,0.00211505,0.00000698,256725.00000000,0.01382856,0.000000,0.000000
52.85000276,0.01554503,0.00237378,0.00000297,258525.00000000,0.00705762,0.000000,0.000000
52.86666942,0.01550146,0.00329691,0.00000297,260121.00000000,0.00826987,0.000000,0.000000
52.88333609,0.01546778,0.00358365,0.00000403,261886.00000000,0.00984294,0.000000,0.000000
52.90000276,0.01544116,0.00442637,0.00000339,263545.00000000,0.01096815,0.000000,0.000000
52.91666943,0.01554490,0.00649942,0.00001275,265519.00000000,0.03307683,0.000000,0.000000
52.93333609,0.01553837,0.00491478,0.00000694,268205.00000000,0.01442965,0.000000,0.000000
52.95000276,0.01577259,0.00500145,0.00003484,269822.00000000,0.05582405,0.000000,0.000000
52.96666943,0.01578201,0.00477764,0.00000970,271724.00000000,0.01740109,0.000000,0.000000
52.98333610,0.01584348,0.00598102,0.00001556,273419.00000000,0.02647758,0.000000,0.000000
53.00000276,0.01586552,0.00931422,0.00000625,275065.00000000,0.01970193,0.000000,0.000000
53.01666943,0.01592463,0.01282975,0.00000593,277018.00000000,0.02626743,0.000000,0.000000
53.03333610,0.01593147,0.00863423,0.00000674,279744.00000000,0.01713538,0.000000,0.000000
53.05000277,0.01594773,0.00925169,0.00000805,281468.00000000,0.01882705,0.000000,0.000000
53.06666943,0.01601828,0.00875520,0.00001017,283265.00000000,0.02857481,0.000000,0.000000
53.08333610,0.01604362,0.00868290,0.00000782,284938.00000000,0.02058021,0.000000,0.000000
53.10000277,0.01609796,0.01012988,0.00000952,286596.00000000,0.02587973,0.000000,0.000000
53.11666944,0.01630875,0.02193024,0.00001183,288366.00000000,0.05446049,0.000000,0.000000
53.13333610,0.01648516,0.00709574,0.00002013,284011.00000000,0.04859221,0.000000,0.000000
53.15000277,0.01644847,0.00284870,0.00000318,281608.00000000,0.00973408,0.000000,0.000000
53.16666944,0.01644809,0.00419402,0.00000457,283247.00000000,0.01637851,0.000000,0.000000
53.18333611,0.01640621,0.00318062,0.00000188,285481.00000000,0.00865842,0.000000,0.000000
53.20000278,0.01635897,0.00305014,0.00000239,287452.00000000,0.00757196,0.000000,0.000000
53.21666944,0.01636165,0.00624357,0.00000424,289303.00000000,0.01686293,0.000000,0.000000
53.23333611,0.01634543,0.00375934,0.00000572,292071.00000000,0.01329639,0.000000,0.000000
53.25000278,0.01631895,0.00503145,0.00000369,293875.00000000,0.01131405,0.000000,0.000000
53.26666944,0.01647483,0.01743708,0.00001027,295726.00000000,0.04609246,0.000000,0.000000
53.28333611,0.01658745,0.00644081,0.00001030,298651.00000000,0.03809758,0.000000,0.000000
53.30000278,0.01653968,0.00294241,0.00000186,300865.00000000,0.00736848,0.000000,0.000000
53.31666945,0.01650972,0.00397793,0.00000274,302721.00000000,0.01072673,0.000000,0.000000
53.33333612,0.01648354,0.00357396,0.00000421,305447.00000000,0.01140395,0.000000,0.000000
53.35000278,0.01650153,0.00444244,0.00000867,307205.00000000,0.02001035,0.000000,0.000000
53.36666945,0.01653512,0.00585193,0.00000732,309133.00000000,0.02311848,0.000000,0.000000
53.38333612,0.01652513,0.00545310,0.00000320,311572.00000000,0.01455797,0.000000,0.000000
53.40000278,0.01654737,0.00520930,0.00000780,314080.00000000,0.02095080,0.000000,0.000000
53.41666945,0.01672285,0.02160759,0.00001001,315894.00000000,0.05164329,0.000000,0.000000
53.43333612,0.01683173,0.00610835,0.00001342,318082.00000000,0.03860798,0.000000,0.000000
53.45000279,0.01711040,0.00918699,0.00004497,319948.00000000,0.07312305,0.000000,0.000000
53.46666946,0.01719505,0.01156484,0.00000793,319390.00000000,0.03429417,0.000000,0.000000
53.48333612,0.01729320,0.00989568,0.00001295,322581.00000000,0.03721791,0.000000,0.000000
53.50000279,0.01727123,0.00464106,0.00000619,325120.00000000,0.01278885,0.000000,0.000000
53.51666946,0.01728986,0.01089487,0.00000562,326842.00000000,0.02110935,0.000000,0.000000
